COM,REG,REG_LIBELLE,DEP,DEP_LIBELLE,TNCC,NCC,NCCENR,LIBELLE
51162,44,Grand Est,51,Marne,0,CONFLANS SUR SEINE,Conflans-sur-Seine,Conflans-sur-Seine
51163,44,Grand Est,51,Marne,0,CONGY,Congy,Congy
51164,44,Grand Est,51,Marne,0,CONNANTRAY VAUREFROY,Connantray-Vaurefroy,Connantray-Vaurefroy
51165,44,Grand Est,51,Marne,0,CONNANTRE,Connantre,Connantre
51166,44,Grand Est,51,Marne,0,CONTAULT,Contault,Contault
51167,44,Grand Est,51,Marne,0,COOLE,Coole,Coole
51168,44,Grand Est,51,Marne,0,COOLUS,Coolus,Coolus
51169,44,Grand Est,51,Marne,0,CORBEIL,Corbeil,Corbeil
51170,44,Grand Est,51,Marne,0,CORFELIX,Corfélix,Corfélix
51171,44,Grand Est,51,Marne,0,CORMICY,Cormicy,Cormicy
51172,44,Grand Est,51,Marne,0,CORMONTREUIL,Cormontreuil,Cormontreuil
51173,44,Grand Est,51,Marne,0,CORMOYEUX,Cormoyeux,Cormoyeux
51174,44,Grand Est,51,Marne,0,CORRIBERT,Corribert,Corribert
51175,44,Grand Est,51,Marne,0,CORROBERT,Corrobert,Corrobert
51176,44,Grand Est,51,Marne,0,CORROY,Corroy,Corroy
51177,44,Grand Est,51,Marne,0,COULOMMES LA MONTAGNE,Coulommes-la-Montagne,Coulommes-la-Montagne
51178,44,Grand Est,51,Marne,0,COUPETZ,Coupetz,Coupetz
51179,44,Grand Est,51,Marne,0,COUPEVILLE,Coupéville,Coupéville
51181,44,Grand Est,51,Marne,0,COURCELLES SAPICOURT,Courcelles-Sapicourt,Courcelles-Sapicourt
51182,44,Grand Est,51,Marne,0,COURCEMAIN,Courcemain,Courcemain
51183,44,Grand Est,51,Marne,0,COURCY,Courcy,Courcy
51184,44,Grand Est,51,Marne,0,COURDEMANGES,Courdemanges,Courdemanges
51185,44,Grand Est,51,Marne,0,COURGIVAUX,Courgivaux,Courgivaux
51186,44,Grand Est,51,Marne,0,COURJEONNET,Courjeonnet,Courjeonnet
51187,44,Grand Est,51,Marne,0,COURLANDON,Courlandon,Courlandon
51188,44,Grand Est,51,Marne,0,COURMAS,Courmas,Courmas
51190,44,Grand Est,51,Marne,0,COURTAGNON,Courtagnon,Courtagnon
51191,44,Grand Est,51,Marne,0,COURTEMONT,Courtémont,Courtémont
51192,44,Grand Est,51,Marne,0,COURTHIEZY,Courthiézy,Courthiézy
51193,44,Grand Est,51,Marne,0,COURTISOLS,Courtisols,Courtisols
51194,44,Grand Est,51,Marne,0,COURVILLE,Courville,Courville
51195,44,Grand Est,51,Marne,0,COUVROT,Couvrot,Couvrot
51196,44,Grand Est,51,Marne,0,CRAMANT,Cramant,Cramant
51197,44,Grand Est,51,Marne,3,CROIX EN CHAMPAGNE,Croix-en-Champagne,La Croix-en-Champagne
51198,44,Grand Est,51,Marne,0,CRUGNY,Crugny,Crugny
51199,44,Grand Est,51,Marne,0,CUCHERY,Cuchery,Cuchery
51200,44,Grand Est,51,Marne,0,CUIS,Cuis,Cuis
51201,44,Grand Est,51,Marne,0,CUISLES,Cuisles,Cuisles
51202,44,Grand Est,51,Marne,0,CUMIERES,Cumières,Cumières
51203,44,Grand Est,51,Marne,0,CUPERLY,Cuperly,Cuperly
51204,44,Grand Est,51,Marne,0,DAMERY,Damery,Damery
51205,44,Grand Est,51,Marne,0,DAMPIERRE AU TEMPLE,Dampierre-au-Temple,Dampierre-au-Temple
51206,44,Grand Est,51,Marne,0,DAMPIERRE LE CHATEAU,Dampierre-le-Château,Dampierre-le-Château
51208,44,Grand Est,51,Marne,0,DAMPIERRE SUR MOIVRE,Dampierre-sur-Moivre,Dampierre-sur-Moivre
51210,44,Grand Est,51,Marne,0,DIZY,Dizy,Dizy
51211,44,Grand Est,51,Marne,0,DOMMARTIN DAMPIERRE,Dommartin-Dampierre,Dommartin-Dampierre
51212,44,Grand Est,51,Marne,0,DOMMARTIN LETTREE,Dommartin-Lettrée,Dommartin-Lettrée
51213,44,Grand Est,51,Marne,0,DOMMARTIN SOUS HANS,Dommartin-sous-Hans,Dommartin-sous-Hans
51214,44,Grand Est,51,Marne,0,DOMMARTIN VARIMONT,Dommartin-Varimont,Dommartin-Varimont
51215,44,Grand Est,51,Marne,0,DOMPREMY,Dompremy,Dompremy
51216,44,Grand Est,51,Marne,0,DONTRIEN,Dontrien,Dontrien
51217,44,Grand Est,51,Marne,0,DORMANS,Dormans,Dormans
51218,44,Grand Est,51,Marne,0,VAL DE VIERE,Val-de-Vière,Val-de-Vière
51219,44,Grand Est,51,Marne,0,DROSNAY,Drosnay,Drosnay
51220,44,Grand Est,51,Marne,0,DROUILLY,Drouilly,Drouilly
51222,44,Grand Est,51,Marne,1,ECLAIRES,Éclaires,Éclaires
51223,44,Grand Est,51,Marne,1,ECOLLEMONT,Écollemont,Écollemont
51224,44,Grand Est,51,Marne,1,ECRIENNES,Écriennes,Écriennes
51225,44,Grand Est,51,Marne,1,ECUEIL,Écueil,Écueil
51226,44,Grand Est,51,Marne,1,ECURY LE REPOS,Écury-le-Repos,Écury-le-Repos
51227,44,Grand Est,51,Marne,1,ECURY SUR COOLE,Écury-sur-Coole,Écury-sur-Coole
51228,44,Grand Est,51,Marne,1,ELISE DAUCOURT,Élise-Daucourt,Élise-Daucourt
51229,44,Grand Est,51,Marne,1,EPENSE,Épense,Épense
51230,44,Grand Est,51,Marne,1,EPERNAY,Épernay,Épernay
51231,44,Grand Est,51,Marne,5,EPINE,Épine,L'Épine
51232,44,Grand Est,51,Marne,1,EPOYE,Époye,Époye
51233,44,Grand Est,51,Marne,1,ESCARDES,Escardes,Escardes
51234,44,Grand Est,51,Marne,1,ESCLAVOLLES LUREY,Esclavolles-Lurey,Esclavolles-Lurey
51235,44,Grand Est,51,Marne,4,ESSARTS LES SEZANNE,Essarts-lès-Sézanne,Les Essarts-lès-Sézanne
51236,44,Grand Est,51,Marne,4,ESSARTS LE VICOMTE,Essarts-le-Vicomte,Les Essarts-le-Vicomte
51237,44,Grand Est,51,Marne,1,ESTERNAY,Esternay,Esternay
51238,44,Grand Est,51,Marne,1,ETOGES,Étoges,Étoges
51239,44,Grand Est,51,Marne,1,ETRECHY,Étréchy,Étréchy
51240,44,Grand Est,51,Marne,1,ETREPY,Étrepy,Étrepy
51241,44,Grand Est,51,Marne,1,EUVY,Euvy,Euvy
51242,44,Grand Est,51,Marne,0,FAGNIERES,Fagnières,Fagnières
51243,44,Grand Est,51,Marne,0,FAUX FRESNAY,Faux-Fresnay,Faux-Fresnay
51244,44,Grand Est,51,Marne,0,FAUX VESIGNEUL,Faux-Vésigneul,Faux-Vésigneul
51245,44,Grand Est,51,Marne,0,FAVEROLLES ET COEMY,Faverolles-et-Coëmy,Faverolles-et-Coëmy
51246,44,Grand Est,51,Marne,0,FAVRESSE,Favresse,Favresse
51247,44,Grand Est,51,Marne,0,FEREBRIANGES,Fèrebrianges,Fèrebrianges
51248,44,Grand Est,51,Marne,0,FERE CHAMPENOISE,Fère-Champenoise,Fère-Champenoise
51249,44,Grand Est,51,Marne,0,FESTIGNY,Festigny,Festigny
51250,44,Grand Est,51,Marne,0,FISMES,Fismes,Fismes
51251,44,Grand Est,51,Marne,0,FLAVIGNY,Flavigny,Flavigny
51252,44,Grand Est,51,Marne,0,FLEURY LA RIVIERE,Fleury-la-Rivière,Fleury-la-Rivière
51253,44,Grand Est,51,Marne,0,FLORENT EN ARGONNE,Florent-en-Argonne,Florent-en-Argonne
51254,44,Grand Est,51,Marne,0,FONTAINE DENIS NUISY,Fontaine-Denis-Nuisy,Fontaine-Denis-Nuisy
51255,44,Grand Est,51,Marne,0,FONTAINE EN DORMOIS,Fontaine-en-Dormois,Fontaine-en-Dormois
51256,44,Grand Est,51,Marne,0,FONTAINE SUR AY,Fontaine-sur-Ay,Fontaine-sur-Ay
51258,44,Grand Est,51,Marne,3,FORESTIERE,Forestière,La Forestière
51259,44,Grand Est,51,Marne,0,FRANCHEVILLE,Francheville,Francheville
51260,44,Grand Est,51,Marne,2,FRESNE,Fresne,Le Fresne
51262,44,Grand Est,51,Marne,0,FRIGNICOURT,Frignicourt,Frignicourt
51263,44,Grand Est,51,Marne,0,FROMENTIERES,Fromentières,Fromentières
51264,44,Grand Est,51,Marne,2,GAULT SOIGNY,Gault-Soigny,Le Gault-Soigny
51265,44,Grand Est,51,Marne,0,GAYE,Gaye,Gaye
51266,44,Grand Est,51,Marne,0,GERMAINE,Germaine,Germaine
51267,44,Grand Est,51,Marne,0,GERMIGNY,Germigny,Germigny
51268,44,Grand Est,51,Marne,0,GERMINON,Germinon,Germinon
51269,44,Grand Est,51,Marne,0,GIFFAUMONT CHAMPAUBERT,Giffaumont-Champaubert,Giffaumont-Champaubert
51270,44,Grand Est,51,Marne,0,GIGNY BUSSY,Gigny-Bussy,Gigny-Bussy
51272,44,Grand Est,51,Marne,0,GIVRY EN ARGONNE,Givry-en-Argonne,Givry-en-Argonne
51273,44,Grand Est,51,Marne,0,GIVRY LES LOISY,Givry-lès-Loisy,Givry-lès-Loisy
51274,44,Grand Est,51,Marne,0,GIZAUCOURT,Gizaucourt,Gizaucourt
51275,44,Grand Est,51,Marne,0,GLANNES,Glannes,Glannes
51276,44,Grand Est,51,Marne,0,GOURGANCON,Gourgançon,Gourgançon
51277,44,Grand Est,51,Marne,0,SAINTE MARIE DU LAC NUISEMENT,Sainte-Marie-du-Lac-Nuisement,Sainte-Marie-du-Lac-Nuisement
51278,44,Grand Est,51,Marne,4,GRANDES LOGES,Grandes-Loges,Les Grandes-Loges
51279,44,Grand Est,51,Marne,0,GRANGES SUR AUBE,Granges-sur-Aube,Granges-sur-Aube
51280,44,Grand Est,51,Marne,0,GRATREUIL,Gratreuil,Gratreuil
51281,44,Grand Est,51,Marne,0,GRAUVES,Grauves,Grauves
51282,44,Grand Est,51,Marne,0,GUEUX,Gueux,Gueux
51283,44,Grand Est,51,Marne,0,HANS,Hans,Hans
51284,44,Grand Est,51,Marne,1,HAUSSIGNEMONT,Haussignémont,Haussignémont
51285,44,Grand Est,51,Marne,1,HAUSSIMONT,Haussimont,Haussimont
51286,44,Grand Est,51,Marne,1,HAUTEVILLE,Hauteville,Hauteville
51287,44,Grand Est,51,Marne,1,HAUTVILLERS,Hautvillers,Hautvillers
51288,44,Grand Est,51,Marne,1,HEILTZ LE HUTIER,Heiltz-le-Hutier,Heiltz-le-Hutier
51289,44,Grand Est,51,Marne,1,HEILTZ LE MAURUPT,Heiltz-le-Maurupt,Heiltz-le-Maurupt
51290,44,Grand Est,51,Marne,1,HEILTZ L EVEQUE,Heiltz-l'Évêque,Heiltz-l'Évêque
51291,44,Grand Est,51,Marne,1,HERMONVILLE,Hermonville,Hermonville
51292,44,Grand Est,51,Marne,0,HERPONT,Herpont,Herpont
51293,44,Grand Est,51,Marne,1,HEUTREGIVILLE,Heutrégiville,Heutrégiville
51294,44,Grand Est,51,Marne,0,HOURGES,Hourges,Hourges
51295,44,Grand Est,51,Marne,0,HUIRON,Huiron,Huiron
51296,44,Grand Est,51,Marne,1,HUMBAUVILLE,Humbauville,Humbauville
51298,44,Grand Est,51,Marne,1,IGNY COMBLIZY,Igny-Comblizy,Igny-Comblizy
51299,44,Grand Est,51,Marne,1,ISLES SUR SUIPPE,Isles-sur-Suippe,Isles-sur-Suippe
51300,44,Grand Est,51,Marne,1,ISLE SUR MARNE,Isle-sur-Marne,Isle-sur-Marne
51301,44,Grand Est,51,Marne,1,ISSE,Isse,Isse
51302,44,Grand Est,51,Marne,4,ISTRES ET BURY,Istres-et-Bury,Les Istres-et-Bury
51303,44,Grand Est,51,Marne,0,JALONS,Jâlons,Jâlons
51304,44,Grand Est,51,Marne,0,JANVILLIERS,Janvilliers,Janvilliers
51305,44,Grand Est,51,Marne,0,JANVRY,Janvry,Janvry
51306,44,Grand Est,51,Marne,0,JOISELLE,Joiselle,Joiselle
51307,44,Grand Est,51,Marne,0,JONCHERY SUR SUIPPE,Jonchery-sur-Suippe,Jonchery-sur-Suippe
51308,44,Grand Est,51,Marne,0,JONCHERY SUR VESLE,Jonchery-sur-Vesle,Jonchery-sur-Vesle
51309,44,Grand Est,51,Marne,0,JONQUERY,Jonquery,Jonquery
51310,44,Grand Est,51,Marne,0,JOUY LES REIMS,Jouy-lès-Reims,Jouy-lès-Reims
51311,44,Grand Est,51,Marne,0,JUSSECOURT MINECOURT,Jussecourt-Minecourt,Jussecourt-Minecourt
51312,44,Grand Est,51,Marne,0,JUVIGNY,Juvigny,Juvigny
51313,44,Grand Est,51,Marne,0,LACHY,Lachy,Lachy
51314,44,Grand Est,51,Marne,0,LAGERY,Lagery,Lagery
51315,44,Grand Est,51,Marne,0,LANDRICOURT,Landricourt,Landricourt
51316,44,Grand Est,51,Marne,0,LARZICOURT,Larzicourt,Larzicourt
51317,44,Grand Est,51,Marne,0,LAVAL SUR TOURBE,Laval-sur-Tourbe,Laval-sur-Tourbe
51318,44,Grand Est,51,Marne,0,LAVANNES,Lavannes,Lavannes
51319,44,Grand Est,51,Marne,0,LENHARREE,Lenharrée,Lenharrée
51320,44,Grand Est,51,Marne,0,LEUVRIGNY,Leuvrigny,Leuvrigny
51321,44,Grand Est,51,Marne,0,LHERY,Lhéry,Lhéry
51322,44,Grand Est,51,Marne,0,LIGNON,Lignon,Lignon
51323,44,Grand Est,51,Marne,0,LINTHELLES,Linthelles,Linthelles
51324,44,Grand Est,51,Marne,0,LINTHES,Linthes,Linthes
51325,44,Grand Est,51,Marne,0,LISSE EN CHAMPAGNE,Lisse-en-Champagne,Lisse-en-Champagne
51326,44,Grand Est,51,Marne,0,LIVRY LOUVERCY,Livry-Louvercy,Livry-Louvercy
51327,44,Grand Est,51,Marne,0,LOISY EN BRIE,Loisy-en-Brie,Loisy-en-Brie
51328,44,Grand Est,51,Marne,0,LOISY SUR MARNE,Loisy-sur-Marne,Loisy-sur-Marne
51329,44,Grand Est,51,Marne,0,LOIVRE,Loivre,Loivre
51333,44,Grand Est,51,Marne,0,LUDES,Ludes,Ludes
51334,44,Grand Est,51,Marne,0,LUXEMONT ET VILLOTTE,Luxémont-et-Villotte,Luxémont-et-Villotte
51336,44,Grand Est,51,Marne,0,MAFFRECOURT,Maffrécourt,Maffrécourt
51337,44,Grand Est,51,Marne,0,MAGNEUX,Magneux,Magneux
51338,44,Grand Est,51,Marne,0,MAILLY CHAMPAGNE,Mailly-Champagne,Mailly-Champagne
51339,44,Grand Est,51,Marne,0,MAIRY SUR MARNE,Mairy-sur-Marne,Mairy-sur-Marne
51340,44,Grand Est,51,Marne,0,MAISONS EN CHAMPAGNE,Maisons-en-Champagne,Maisons-en-Champagne
51341,44,Grand Est,51,Marne,0,MALMY,Malmy,Malmy
51342,44,Grand Est,51,Marne,0,MANCY,Mancy,Mancy
51343,44,Grand Est,51,Marne,0,MARCILLY SUR SEINE,Marcilly-sur-Seine,Marcilly-sur-Seine
51344,44,Grand Est,51,Marne,0,MARDEUIL,Mardeuil,Mardeuil
51345,44,Grand Est,51,Marne,0,MAREUIL EN BRIE,Mareuil-en-Brie,Mareuil-en-Brie
51346,44,Grand Est,51,Marne,0,MAREUIL LE PORT,Mareuil-le-Port,Mareuil-le-Port
51348,44,Grand Est,51,Marne,0,MARFAUX,Marfaux,Marfaux
51349,44,Grand Est,51,Marne,0,MARGERIE HANCOURT,Margerie-Hancourt,Margerie-Hancourt
51350,44,Grand Est,51,Marne,0,MARGNY,Margny,Margny
51351,44,Grand Est,51,Marne,0,MARIGNY,Marigny,Marigny
51352,44,Grand Est,51,Marne,0,MAROLLES,Marolles,Marolles
51353,44,Grand Est,51,Marne,0,MARSANGIS,Marsangis,Marsangis
51354,44,Grand Est,51,Marne,0,MARSON,Marson,Marson
51355,44,Grand Est,51,Marne,0,MASSIGES,Massiges,Massiges
51356,44,Grand Est,51,Marne,0,MATIGNICOURT GONCOURT,Matignicourt-Goncourt,Matignicourt-Goncourt
51357,44,Grand Est,51,Marne,0,MATOUGUES,Matougues,Matougues
51358,44,Grand Est,51,Marne,0,MAURUPT LE MONTOIS,Maurupt-le-Montois,Maurupt-le-Montois
51359,44,Grand Est,51,Marne,0,MECRINGES,Mécringes,Mécringes
51360,44,Grand Est,51,Marne,2,MEIX SAINT EPOING,Meix-Saint-Epoing,Le Meix-Saint-Epoing
51361,44,Grand Est,51,Marne,2,MEIX TIERCELIN,Meix-Tiercelin,Le Meix-Tiercelin
51362,44,Grand Est,51,Marne,0,MERFY,Merfy,Merfy
51363,44,Grand Est,51,Marne,0,MERLAUT,Merlaut,Merlaut
51364,44,Grand Est,51,Marne,0,MERY PREMECY,Méry-Prémecy,Méry-Prémecy
51365,44,Grand Est,51,Marne,4,MESNEUX,Mesneux,Les Mesneux
51367,44,Grand Est,51,Marne,2,MESNIL SUR OGER,Mesnil-sur-Oger,Le Mesnil-sur-Oger
51368,44,Grand Est,51,Marne,0,MINAUCOURT LE MESNIL LES HURLUS,Minaucourt-le-Mesnil-lès-Hurlus,Minaucourt-le-Mesnil-lès-Hurlus
51369,44,Grand Est,51,Marne,0,MOEURS VERDEY,Mœurs-Verdey,Mœurs-Verdey
51370,44,Grand Est,51,Marne,0,MOIREMONT,Moiremont,Moiremont
51371,44,Grand Est,51,Marne,0,MOIVRE,Moivre,Moivre
51372,44,Grand Est,51,Marne,0,MONCETZ LONGEVAS,Moncetz-Longevas,Moncetz-Longevas
51373,44,Grand Est,51,Marne,0,MONCETZ L ABBAYE,Moncetz-l'Abbaye,Moncetz-l'Abbaye
51374,44,Grand Est,51,Marne,0,MONDEMENT MONTGIVROUX,Mondement-Montgivroux,Mondement-Montgivroux
51375,44,Grand Est,51,Marne,0,MONTBRE,Montbré,Montbré
51376,44,Grand Est,51,Marne,0,MONTGENOST,Montgenost,Montgenost
51377,44,Grand Est,51,Marne,0,MONTEPREUX,Montépreux,Montépreux
51378,44,Grand Est,51,Marne,0,MONTHELON,Monthelon,Monthelon
51379,44,Grand Est,51,Marne,0,MONTIGNY SUR VESLE,Montigny-sur-Vesle,Montigny-sur-Vesle
51380,44,Grand Est,51,Marne,0,MONTMIRAIL,Montmirail,Montmirail
51381,44,Grand Est,51,Marne,0,MONTMORT LUCY,Montmort-Lucy,Montmort-Lucy
51382,44,Grand Est,51,Marne,0,MONT SUR COURVILLE,Mont-sur-Courville,Mont-sur-Courville
51384,44,Grand Est,51,Marne,0,MORANGIS,Morangis,Morangis
51386,44,Grand Est,51,Marne,0,MORSAINS,Morsains,Morsains
51387,44,Grand Est,51,Marne,0,MOSLINS,Moslins,Moslins
51388,44,Grand Est,51,Marne,0,MOURMELON LE GRAND,Mourmelon-le-Grand,Mourmelon-le-Grand
51389,44,Grand Est,51,Marne,0,MOURMELON LE PETIT,Mourmelon-le-Petit,Mourmelon-le-Petit
51390,44,Grand Est,51,Marne,0,MOUSSY,Moussy,Moussy
51391,44,Grand Est,51,Marne,0,MUIZON,Muizon,Muizon
51392,44,Grand Est,51,Marne,0,MUTIGNY,Mutigny,Mutigny
51393,44,Grand Est,51,Marne,0,NANTEUIL LA FORET,Nanteuil-la-Forêt,Nanteuil-la-Forêt
51395,44,Grand Est,51,Marne,0,NESLE LA REPOSTE,Nesle-la-Reposte,Nesle-la-Reposte
51396,44,Grand Est,51,Marne,0,NESLE LE REPONS,Nesle-le-Repons,Nesle-le-Repons
51397,44,Grand Est,51,Marne,3,NEUVILLE AUX BOIS,Neuville-aux-Bois,La Neuville-aux-Bois
51398,44,Grand Est,51,Marne,3,NEUVILLE AUX LARRIS,Neuville-aux-Larris,La Neuville-aux-Larris
51399,44,Grand Est,51,Marne,3,NEUVILLE AU PONT,Neuville-au-Pont,La Neuville-au-Pont
51402,44,Grand Est,51,Marne,0,NEUVY,Neuvy,Neuvy
51403,44,Grand Est,51,Marne,0,NOGENT L ABBESSE,Nogent-l'Abbesse,Nogent-l'Abbesse
51404,44,Grand Est,51,Marne,0,NOIRLIEU,Noirlieu,Noirlieu
51406,44,Grand Est,51,Marne,0,NORROIS,Norrois,Norrois
51407,44,Grand Est,51,Marne,3,NOUE,Noue,La Noue
51409,44,Grand Est,51,Marne,0,NUISEMENT SUR COOLE,Nuisement-sur-Coole,Nuisement-sur-Coole
51410,44,Grand Est,51,Marne,1,OEUILLY,Œuilly,Œuilly
51412,44,Grand Est,51,Marne,1,OGNES,Ognes,Ognes
51413,44,Grand Est,51,Marne,1,OIRY,Oiry,Oiry
51414,44,Grand Est,51,Marne,1,OLIZY,Olizy,Olizy
51415,44,Grand Est,51,Marne,1,OMEY,Omey,Omey
51416,44,Grand Est,51,Marne,1,ORBAIS L ABBAYE,Orbais-l'Abbaye,Orbais-l'Abbaye
51417,44,Grand Est,51,Marne,1,ORCONTE,Orconte,Orconte
51418,44,Grand Est,51,Marne,1,ORMES,Ormes,Ormes
51419,44,Grand Est,51,Marne,1,OUTINES,Outines,Outines
51420,44,Grand Est,51,Marne,1,OUTREPONT,Outrepont,Outrepont
51421,44,Grand Est,51,Marne,1,OYES,Oyes,Oyes
51422,44,Grand Est,51,Marne,0,PARGNY LES REIMS,Pargny-lès-Reims,Pargny-lès-Reims
51423,44,Grand Est,51,Marne,0,PARGNY SUR SAULX,Pargny-sur-Saulx,Pargny-sur-Saulx
51424,44,Grand Est,51,Marne,0,PASSAVANT EN ARGONNE,Passavant-en-Argonne,Passavant-en-Argonne
51425,44,Grand Est,51,Marne,0,PASSY GRIGNY,Passy-Grigny,Passy-Grigny
51426,44,Grand Est,51,Marne,0,PEAS,Péas,Péas
51428,44,Grand Est,51,Marne,4,PETITES LOGES,Petites-Loges,Les Petites-Loges
51429,44,Grand Est,51,Marne,0,PEVY,Pévy,Pévy
51430,44,Grand Est,51,Marne,0,PIERRE MORAINS,Pierre-Morains,Pierre-Morains
51431,44,Grand Est,51,Marne,0,PIERRY,Pierry,Pierry
51432,44,Grand Est,51,Marne,0,PLEURS,Pleurs,Pleurs
51433,44,Grand Est,51,Marne,0,PLICHANCOURT,Plichancourt,Plichancourt
51434,44,Grand Est,51,Marne,0,PLIVOT,Plivot,Plivot
51435,44,Grand Est,51,Marne,0,POCANCY,Pocancy,Pocancy
51436,44,Grand Est,51,Marne,0,POGNY,Pogny,Pogny
51437,44,Grand Est,51,Marne,0,POILLY,Poilly,Poilly
51438,44,Grand Est,51,Marne,0,POIX,Poix,Poix
51439,44,Grand Est,51,Marne,0,POMACLE,Pomacle,Pomacle
51440,44,Grand Est,51,Marne,0,PONTFAVERGER MORONVILLIERS,Pontfaverger-Moronvilliers,Pontfaverger-Moronvilliers
51441,44,Grand Est,51,Marne,0,PONTHION,Ponthion,Ponthion
51442,44,Grand Est,51,Marne,0,POSSESSE,Possesse,Possesse
51443,44,Grand Est,51,Marne,0,POTANGIS,Potangis,Potangis
51444,44,Grand Est,51,Marne,0,POUILLON,Pouillon,Pouillon
51445,44,Grand Est,51,Marne,0,POURCY,Pourcy,Pourcy
51446,44,Grand Est,51,Marne,0,PRINGY,Pringy,Pringy
51447,44,Grand Est,51,Marne,0,PROSNES,Prosnes,Prosnes
51448,44,Grand Est,51,Marne,0,PROUILLY,Prouilly,Prouilly
51449,44,Grand Est,51,Marne,0,PRUNAY,Prunay,Prunay
51450,44,Grand Est,51,Marne,0,PUISIEULX,Puisieulx,Puisieulx
51451,44,Grand Est,51,Marne,0,QUEUDES,Queudes,Queudes
51452,44,Grand Est,51,Marne,0,RAPSECOURT,Rapsécourt,Rapsécourt
51453,44,Grand Est,51,Marne,0,RECY,Recy,Recy
51454,44,Grand Est,51,Marne,0,REIMS,Reims,Reims
51455,44,Grand Est,51,Marne,0,REIMS LA BRULEE,Reims-la-Brûlée,Reims-la-Brûlée
51456,44,Grand Est,51,Marne,0,REMICOURT,Remicourt,Remicourt
51457,44,Grand Est,51,Marne,0,REUIL,Reuil,Reuil
51458,44,Grand Est,51,Marne,0,REUVES,Reuves,Reuves
51459,44,Grand Est,51,Marne,0,REVEILLON,Réveillon,Réveillon
51460,44,Grand Est,51,Marne,0,RIEUX,Rieux,Rieux
51461,44,Grand Est,51,Marne,0,RILLY LA MONTAGNE,Rilly-la-Montagne,Rilly-la-Montagne
51463,44,Grand Est,51,Marne,4,RIVIERES HENRUEL,Rivières-Henruel,Les Rivières-Henruel
51464,44,Grand Est,51,Marne,0,ROMAIN,Romain,Romain
51465,44,Grand Est,51,Marne,0,ROMERY,Romery,Romery
51466,44,Grand Est,51,Marne,0,ROMIGNY,Romigny,Romigny
51468,44,Grand Est,51,Marne,0,ROSNAY,Rosnay,Rosnay
51469,44,Grand Est,51,Marne,0,ROUFFY,Rouffy,Rouffy
51470,44,Grand Est,51,Marne,0,ROUVROY RIPONT,Rouvroy-Ripont,Rouvroy-Ripont
51471,44,Grand Est,51,Marne,0,SACY,Sacy,Sacy
51472,44,Grand Est,51,Marne,0,SAINT AMAND SUR FION,Saint-Amand-sur-Fion,Saint-Amand-sur-Fion
51473,44,Grand Est,51,Marne,0,SAINT BON,Saint-Bon,Saint-Bon
51474,44,Grand Est,51,Marne,0,SAINT BRICE COURCELLES,Saint-Brice-Courcelles,Saint-Brice-Courcelles
51475,44,Grand Est,51,Marne,0,SAINT CHERON,Saint-Chéron,Saint-Chéron
51476,44,Grand Est,51,Marne,0,SAINT ETIENNE AU TEMPLE,Saint-Étienne-au-Temple,Saint-Étienne-au-Temple
51477,44,Grand Est,51,Marne,0,SAINT ETIENNE SUR SUIPPE,Saint-Étienne-sur-Suippe,Saint-Étienne-sur-Suippe
51478,44,Grand Est,51,Marne,0,SAINT EULIEN,Saint-Eulien,Saint-Eulien
51479,44,Grand Est,51,Marne,0,SAINT EUPHRAISE ET CLAIRIZET,Saint-Euphraise-et-Clairizet,Saint-Euphraise-et-Clairizet
51480,44,Grand Est,51,Marne,0,SAINTE GEMME,Sainte-Gemme,Sainte-Gemme
51482,44,Grand Est,51,Marne,0,SAINT GERMAIN LA VILLE,Saint-Germain-la-Ville,Saint-Germain-la-Ville
51483,44,Grand Est,51,Marne,0,SAINT GIBRIEN,Saint-Gibrien,Saint-Gibrien
51484,44,Grand Est,51,Marne,0,SAINT GILLES,Saint-Gilles,Saint-Gilles
51485,44,Grand Est,51,Marne,0,SAINT HILAIRE AU TEMPLE,Saint-Hilaire-au-Temple,Saint-Hilaire-au-Temple
51486,44,Grand Est,51,Marne,0,SAINT HILAIRE LE GRAND,Saint-Hilaire-le-Grand,Saint-Hilaire-le-Grand
